id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
21980382,Beautiful apartment steps from Harvard Square,160483193,Shadi,,Mid-Cambridge,42.37226,-71.11242,Entire home/apt,119,3,28,2020-02-17,1.09,1,0
22004690,Quiet room -5 min to T-access to Harvard/Boston,21745230,Jurek,,North Cambridge,42.39654,-71.13512,Private room,46,90,1,2018-01-13,0.03,7,328
22008825,Harvard Square Private Floor,10825995,Mike,,Riverside,42.36553,-71.11551,Entire home/apt,125,91,2,2018-10-25,0.07,1,82
22099694,Modern House near Harvard. Luxury Master - Dogs Ok,159728840,Michael,,Riverside,42.36615,-71.10934,Entire home/apt,399,3,17,2019-08-11,0.65,1,67
22142932,"R2, Private sunny room near Kendall/MIT",119672800,Charlie,,Wellington-Harrington,42.36846,-71.09009,Private room,30,2,142,2020-03-16,4.78,6,59
22216607,Harvard Square home,8706284,Gunduz,,Mid-Cambridge,42.37275,-71.11221,Entire home/apt,195,3,34,2019-11-21,1.25,1,8
22265937,*New  2 beds* free parking Harvard MIT Cambridge 4,162705378,Huanan,,Cambridgeport,42.36259,-71.10323,Entire home/apt,50,1,138,2020-04-30,4.83,5,0
22265938,*New queen Bed *free parking  MITCambridge studio,162705378,Huanan,,Cambridgeport,42.36335,-71.10429,Entire home/apt,40,1,152,2020-03-11,5.22,5,117
22265939,*New queen bdfree parking Harvard  MIT Cambridge 3,162705378,Huanan,,Cambridgeport,42.36261,-71.10479,Entire home/apt,40,1,148,2020-03-15,5.06,5,286
22281628,One Bedroom with Attached Bathroom near T Station,29511803,Ke,,North Cambridge,42.39274,-71.1322,Private room,50,2,2,2020-03-31,0.29,3,90
22338629,Lux 2 Bedroom Cambridge Apt by MIT,9419684,Mike,,Area 2/MIT,42.36247,-71.08427,Entire home/apt,272,29,2,2018-10-22,0.10,15,212
22339138,Lux 2 Bedroom Cambridge Apt by MIT,9419684,Mike,,East Cambridge,42.36261,-71.08345,Entire home/apt,272,29,2,2018-09-30,0.10,15,212
22339678,"Lux Kendall Square 1 Bedroom w/gym, WiFi",9419684,Mike,,East Cambridge,42.36461,-71.08191,Entire home/apt,278,29,0,,,15,212
22339933,"Lux Kendall Square 1 Bedroom w/gym, WiFi",9419684,Mike,,East Cambridge,42.36461,-71.08187,Entire home/apt,278,29,1,2018-01-14,0.03,15,212
22355804,Sophisticated 1 BR Apt | MIT | Harvard,95459395,Bluebird,,East Cambridge,42.36467,-71.08368,Entire home/apt,249,91,0,,,22,365
22356000,Luxury 1 Bedroom Apt | MIT | Charles River,95459395,Bluebird,,East Cambridge,42.36333,-71.08343,Entire home/apt,140,91,0,,,22,364
22356127,Modern 1-BR | E. Cambridge | Kendall T station,95459395,Bluebird,,East Cambridge,42.3646,-71.08244,Entire home/apt,299,91,0,,,22,365
22356328,Stellar 1 Bedroom | The Heart of Cambridge | Views,95459395,Bluebird,,East Cambridge,42.36453,-71.08415,Entire home/apt,249,91,1,2019-12-01,0.17,22,365
22357173,Homey 1 Bedroom | Boston Common | Cambridge,95459395,Bluebird,,East Cambridge,42.36458,-71.08265,Entire home/apt,259,91,0,,,22,364
22357502,Stunning 1 Bedroom | Boston Common | Cambridge,95459395,Bluebird,,East Cambridge,42.36456,-71.08441,Entire home/apt,249,91,0,,,22,1
22357638,Cozy 1 BR | Massachusetts Institute of Tech,95459395,Bluebird,,East Cambridge,42.36244,-71.0828,Entire home/apt,259,91,0,,,22,365
22357728,Lavish 1 BR | Amazing Panoramic Views of Cambridge,95459395,Bluebird,,East Cambridge,42.36388,-71.0822,Entire home/apt,239,91,0,,,22,365
22357842,"Stylish 1 Bedroom | The Heart of Cambridge, MA",95459395,Bluebird,,East Cambridge,42.36275,-71.08212,Entire home/apt,259,91,0,,,22,365
22370559,Lavishly Plush 2BR | Cambridge | Great Amenities,95459395,Bluebird,,East Cambridge,42.36306,-71.08216,Entire home/apt,299,91,0,,,22,365
22370945,"Upscale 2 Bedroom | The Heart of Cambridge, MA",95459395,Bluebird,,East Cambridge,42.36295,-71.08433,Entire home/apt,180,91,0,,,22,364
22371112,Modern 2BR | Panoramic Views | Cambridge,95459395,Bluebird,,East Cambridge,42.36409,-71.08413,Entire home/apt,299,91,1,2018-12-02,0.06,22,364
22371306,Stunning 2-BR | The MIT Museum | Cambridge,95459395,Bluebird,,East Cambridge,42.36292,-71.08355,Entire home/apt,289,91,0,,,22,365
22377492,"Beautiful, sunny charming room overlooking Charles",2722041,Dominic,,West Cambridge,42.37557,-71.12971,Private room,175,31,1,2018-04-29,0.04,1,87
22384370,Brookline St. Palace,73187480,Nick,,Cambridgeport,42.35725,-71.10649,Entire home/apt,101,2,22,2020-03-19,0.74,1,2
22387574,Harvard Sq. Convenience,4439863,Beryl,,Riverside,42.36756,-71.11186,Private room,75,91,13,2018-08-12,0.47,1,0
22411857,Classy Cambridge 2BD--MIT/Harvard/Kendall/Boston,51692157,Tina,,Wellington-Harrington,42.37125,-71.09009,Entire home/apt,74,30,34,2020-03-09,1.16,3,74
22419586,"*New 2 beds*/free parking/Harvard,MIT,Cambridge 2",162705378,Huanan,,Cambridgeport,42.3629,-71.10456,Entire home/apt,50,1,148,2020-03-23,5.06,5,274
22445294,Posh Cambridge Medical 1BR Apt - Magnificent Views,163251048,Jen,,East Cambridge,42.36473,-71.08362,Entire home/apt,399,91,2,2018-10-13,0.09,5,143
22445511,Private room Near Harvard Square,38551452,Cathy,,West Cambridge,42.3836,-71.134,Private room,100,91,0,,,1,180
22450493,Full desk and closet in mid-Cambridge,13706420,Frank,,Wellington-Harrington,42.37242,-71.09442,Private room,65,91,24,2019-08-31,0.82,1,0
22461420,Cambridge Medical 2BR Apt Next To Fenway Park!,163251048,Jen,,East Cambridge,42.3625,-71.08392,Entire home/apt,289,91,0,,,5,41
22461484,Beautiful Medical 2 Bedroom Apt Steps to MIT!,163251048,Jen,,East Cambridge,42.36456,-71.08277,Entire home/apt,289,91,0,,,5,219
22567155,Cambridge Furnished Medical 2BR Apt Next To MIT,163251048,Jen,,East Cambridge,42.36427,-71.08391,Entire home/apt,269,91,0,,,5,204
22567215,Upscale Cambridge Medical 2BR Apt,163251048,Jen,,East Cambridge,42.36425,-71.084,Entire home/apt,269,91,0,,,5,55
22592882,Quiet room in a beautiful apartment-red line Tstop,21745230,Jurek,,North Cambridge,42.39595,-71.13554,Private room,45,90,0,,,7,328
22596580,Magnificent Tree Top Studio near Harvard Square,3096821,Carolyn,,Neighborhood Nine,42.38045,-71.12453,Entire home/apt,150,60,0,,,2,91
22598276,basic room in Cambridgeport,166221142,Max,,Cambridgeport,42.35618,-71.10886,Private room,56,1,59,2020-03-02,2.13,1,92
22602459,"Newly-Renovated, Stunning Cambridge 2BR",166253811,Patrick,,Wellington-Harrington,42.37382,-71.09176,Entire home/apt,83,1,138,2020-03-13,4.98,2,1
22625445,"Serene, Roomy 2BR near Harvard & Davis Sq",52181613,Ilse & Family,,North Cambridge,42.3896,-71.12363,Entire home/apt,175,30,13,2020-01-11,0.48,1,11
22629543,One bedroom at Harvard Square to share,166600256,Elena,,Mid-Cambridge,42.37302,-71.10895,Shared room,47,91,0,,,1,365
22681674,3 Bedroom Between Harvard & MIT (15-7),51079261,Riverside,,Cambridgeport,42.36121,-71.09939,Entire home/apt,320,32,1,2019-03-17,0.07,47,3
22751749,Cozy room in the heart of Cambridge,14395735,Milena,,The Port,42.37032,-71.09965,Private room,59,91,10,2019-10-31,0.35,3,128
22842459,Luxurious and Spacious 5 bedroom in Mid-Cambridge,4167496,Ivan,,Mid-Cambridge,42.37365,-71.10564,Entire home/apt,750,91,1,2018-04-11,0.04,1,361
22888033,"R6, Private sunny quiet room : Kendall Sq One/MIT",119672800,Charlie,,Wellington-Harrington,42.36905,-71.09066,Private room,43,2,110,2020-03-16,4.02,6,59
22888285,"R7,  Very Private independent room - Kendall/MIT",119672800,Charlie,,Wellington-Harrington,42.36868,-71.09143,Private room,43,12,101,2020-03-15,3.58,6,57
22898757,Cozy and Spacious 3-Bedroom Townhouse,11697992,Bryan,,Wellington-Harrington,42.37362,-71.09701,Entire home/apt,500,91,7,2019-10-13,0.29,4,173
22958055,Fully renovated spacious 2BR mins from Boston & T,80482365,Robin,,North Cambridge,42.39555,-71.13255,Entire home/apt,170,2,81,2020-05-14,5.56,1,61
22987565,"Large Peaceful Private Room in Cambridge, MA",11697992,Bryan,,Wellington-Harrington,42.37358,-71.09636,Private room,130,30,12,2019-09-01,0.46,4,48
23102114,Comfortable Room - 2 - Near BU/MIT/NEU/MGH/Harvard,171618898,Mark,,Cambridgeport,42.35889,-71.11095,Private room,89,1,148,2020-05-12,5.88,4,1
23102247,One room in a 5-bedroom apartment,122922004,Mikhail,,Wellington-Harrington,42.37042,-71.09323,Private room,50,91,2,2018-08-31,0.08,1,95
23108929,"Master bedrm, private bath, convenient to Harvard",171696874,Ethan,,Neighborhood Nine,42.38748,-71.14052,Private room,105,90,9,2020-04-26,0.33,3,180
23114408,Compact Lux Bedroom C convenient to Harvard,171696874,Ethan,,Neighborhood Nine,42.38717,-71.13951,Private room,65,45,9,2020-04-02,0.33,3,0
23114790,3Bdr Walkout Apartment near Fresh Pond,171696874,Ethan,,Neighborhood Nine,42.38812,-71.14029,Entire home/apt,290,90,9,2020-05-03,0.35,3,163
23253127,"Modern Cambridge 2BD—MIT, Harvard, Kendall, Boston",51692157,Tina,,Wellington-Harrington,42.37087,-71.0893,Entire home/apt,180,30,0,,,3,14
23257882,Cozy 2 Bedroom  on Charles River - Harvard Square,87618246,Mike,,West Cambridge,42.37525,-71.12919,Entire home/apt,145,1,88,2020-05-14,3.32,3,59
23308507,R9 - large private bedroom w/ park overview,119672800,Charlie,,Wellington-Harrington,42.36891,-71.09168,Private room,47,2,106,2020-03-15,3.94,6,59
23309047,Heart Cambridge 2 BDS Boston/ MIT/Harvard,162705378,Huanan,,Cambridgeport,42.36368,-71.10504,Entire home/apt,149,30,2,2019-07-19,0.16,5,90
23523253,Comfortable Room - 3 -near Harvard/MIT/BU/MGH/NEU,171618898,Mark,,Cambridgeport,42.35788,-71.11137,Private room,75,1,154,2020-03-10,5.79,4,315
23563670,Room Near Harvard/MIT/NEU/BU/MGH Private Bath - 4,171618898,Mark,,Cambridgeport,42.35761,-71.11151,Private room,140,1,150,2020-03-13,5.52,4,296
23594538,Picture-perfect Cambridge guest apartment,176415954,Nancy And Steve,,North Cambridge,42.39518,-71.13024,Entire home/apt,160,3,138,2020-03-17,5.25,1,139
23660990,Stunning 2bd Central Square /MIT/ Harvard/Red Line,112868041,Jamie,,Cambridgeport,42.36173,-71.10587,Entire home/apt,299,30,91,2020-03-12,3.44,4,0
23730467,1 Br with Parking Perfect Location (Harvard/MIT),177906351,Siyu,,The Port,42.36686,-71.09861,Entire home/apt,145,1,45,2020-03-18,1.71,2,123
23769190,Modern 2bd Central Square/ MIT/Harvard/ Red Line T,112868041,Jamie,,Cambridgeport,42.3612,-71.10454,Entire home/apt,299,30,96,2020-03-02,3.90,4,0
23772557,Spacious room steps to Kendall/MIT,45728209,Matt,,The Port,42.3665,-71.09486,Private room,67,2,105,2020-04-01,4.02,2,5
23836304,Cozy room 5 min to Kendall/MIT,45728209,Matt,,The Port,42.36693,-71.09462,Private room,85,2,109,2020-03-08,4.17,2,5
23898034,Cambridge: Walk to Harvard and Central Squares,28104000,Daria,,Riverside,42.36334,-71.11152,Entire home/apt,350,91,4,2019-08-30,0.26,1,82
23902787,Fresh Pond Paradise,39476963,Irina & Russell,,West Cambridge,42.37726,-71.14547,Entire home/apt,110,60,4,2020-01-19,0.19,1,137
23997196,MIT  Harvard  Cambridge,5490203,Charles,,The Port,42.36769,-71.10182,Private room,75,30,15,2020-04-11,0.63,4,0
23997968,LA: Steps to Harvard Square 享受哈佛,56968846,Esther,,West Cambridge,42.37368,-71.12665,Private room,69,30,1,2020-03-22,0.45,3,92
24011176,"Newly-Renovated, Stunning Cambridge 1BR",166253811,Patrick,,Wellington-Harrington,42.3731,-71.09199,Entire home/apt,150,1,114,2020-03-12,5.21,2,0
24071440,Cambridge MIT Harvard,5490203,Charles,,Mid-Cambridge,42.36875,-71.10287,Private room,120,30,10,2019-03-09,0.41,4,0
24197198,Cambridge Oasis on the Pond - 2 miles from Harvard,157052894,N,,Strawberry Hill,42.38275,-71.15767,Entire home/apt,399,91,4,2018-07-03,0.16,1,0
24298372,Comfortable Room- 1 - Near BU/NEU/MIT/Harvard/MGH,171618898,Mark,,Cambridgeport,42.35831,-71.11143,Private room,80,1,75,2020-03-08,2.99,4,315
24304200,Beautiful N. Cambridge Private Room,88140341,Ana,,North Cambridge,42.39305,-71.13047,Private room,100,1,130,2020-03-08,5.06,2,173
24350699,Summer in Cambridge Townhouse,4208980,Deena,,Cambridgeport,42.36093,-71.11118,Entire home/apt,120,30,0,,,1,62
24397113,Entire 3 Bedroom Apt Near Kendall Square Subway,119672800,Charlie,,Wellington-Harrington,42.37063,-71.09016,Entire home/apt,150,3,73,2020-03-16,2.91,6,59
24442402,BnB! Sunny private bedroom/bath near Harvard,181267574,Candace,,West Cambridge,42.38063,-71.1352,Private room,120,2,83,2020-03-13,3.34,1,0
24521053,"Designer Suite w/ Balcony, Bathroom & Kitchenette",11468812,Nate,,North Cambridge,42.39204,-71.12285,Entire home/apt,150,91,166,2019-12-06,6.54,1,6
24559968,Entire Apt by Harvard / MIT / MGH / Charles River,91337403,Tim,,Riverside,42.36529,-71.11494,Entire home/apt,219,91,71,2019-11-18,2.88,1,0
24586887,Urban oasis in Huron Village,185802542,Cynthia,,West Cambridge,42.3828,-71.14176,Entire home/apt,150,2,68,2020-03-09,3.07,1,89
24755466,"Charming room, Walk to Harvard.",4883481,Debby,,Mid-Cambridge,42.37078,-71.10918,Private room,85,1,4,2018-10-03,0.16,2,0
24887170,Private Rm near Tufts/Harvard/MIT/MGH,70969915,Carla & Steve,,North Cambridge,42.39713,-71.13075,Private room,42,4,5,2019-09-10,0.21,2,122
24888768,Comfortable convenient  Cambridge Apt.,98988662,Jake,,Cambridgeport,42.35971,-71.10961,Entire home/apt,240,1,204,2020-03-20,8.26,1,356
24967119,"Cultural District, MIT, Harvard, 1Br, Free parking",158575537,Dan And Kat,,The Port,42.36461,-71.10072,Entire home/apt,250,2,39,2020-03-14,1.66,2,67
25036068,Harvard Sq Studio w/parking walk to HBS/HLS/MIT/BU,184906834,Janice,,Riverside,42.3686,-71.11414,Entire home/apt,179,3,120,2020-05-22,4.88,2,324
25103936,Upscale Cambridge 2 Bedroom Apt Steps from MIT!,30283594,Global Luxury Suites,,East Cambridge,42.36296,-71.08239,Entire home/apt,399,91,0,,,18,364
25191811,2 BED 3RD-FLOOR CONDO AT HARVARD - LOTS OF WINDOWS,62953491,Tom,,Agassiz,42.38196,-71.11546,Entire home/apt,168,91,10,2019-01-01,0.41,1,0
25212486,Huron House Room - 3rd floor,4642626,Amy,,West Cambridge,42.381,-71.13841,Private room,40,7,8,2020-03-17,0.36,4,179
25483626,Modica Estate #3,39361614,Jamal,,The Port,42.3659,-71.0992,Private room,60,1,149,2020-05-02,6.78,3,320
25687175,Sunny 2Bed Apt—10 Meters from Harvard Law School!,45224133,Clare,,Neighborhood Nine,42.37937,-71.12051,Entire home/apt,144,91,4,2019-11-03,0.17,4,90
25691658,2Bed—10 Meters from Harvard Law School! Big & New!,45224133,Clare,,Agassiz,42.38071,-71.11896,Entire home/apt,264,91,0,,,4,90
25728312,Private Bedroom at Harvard,9928124,Zayetta,,Mid-Cambridge,42.37656,-71.10986,Private room,49,91,10,2019-11-03,0.42,2,342
25738590,MIT/Harvard - Artist's Pad in Central Sq (Room A),3667802,Nadeem,,Cambridgeport,42.36437,-71.10579,Private room,150,1,65,2020-02-25,2.71,1,284
25778262,Serene suites close to Harvard- always disinfected,28283338,Rae&Jarrod,,Agassiz,42.38279,-71.11831,Entire home/apt,189,2,20,2019-11-24,0.88,3,94
25999483,Walk to Harvard & MIT - best location in Boston!,91386345,Nina,,Cambridgeport,42.36467,-71.10338,Entire home/apt,439,2,103,2020-04-14,4.68,1,0
26003078,Beautiful Studio and Great Location,133407298,Flor And Nic,,Area 2/MIT,42.36149,-71.08275,Entire home/apt,147,1,96,2020-02-01,4.06,4,67
26036459,1 Bedroom in the Heart of Kendall Square! #1202,18202088,Luxurious,,East Cambridge,42.36331,-71.08295,Entire home/apt,290,91,5,2018-11-09,0.24,8,0
26036913,1 Bedroom in the Heart of Kendall Square! #1207,18202088,Luxurious,,East Cambridge,42.36456,-71.08408,Entire home/apt,288,91,11,2019-05-12,0.51,8,0
26037476,1 bedroom In the Heart of Cambridge - #1502,18202088,Luxurious,,East Cambridge,42.36297,-71.08283,Entire home/apt,292,91,8,2019-11-15,0.91,8,0
26037743,Modern High Rise 1 Bedroom Kendall Square #1708,18202088,Luxurious,,East Cambridge,42.36415,-71.08421,Entire home/apt,292,91,2,2019-04-24,0.15,8,0
26038543,"Exciting living, Comfortable with Amenities  #308",18202088,Luxurious,,East Cambridge,42.36345,-71.08445,Entire home/apt,265,91,0,,,8,0
26038670,2 Bedroom/2 Bathroom in Kendall Square! #510,18202088,Luxurious,,East Cambridge,42.36271,-71.08231,Entire home/apt,318,91,8,2019-11-17,0.94,8,0
26060147,1 Bedroom in the Heart of Kendall Square! #512,18202088,Luxurious,,East Cambridge,42.3632,-71.08238,Entire home/apt,297,91,3,2019-10-05,0.24,8,0
26078842,1BR in 2BR Apt with amazing views,66058787,Hesam,,Cambridgeport,42.36081,-71.1146,Private room,76,91,12,2018-08-24,0.51,1,0
26128752,Beautiful Luxury Apartment in Cambridge!,25030581,Miri,,North Cambridge,42.39381,-71.14658,Entire home/apt,120,91,7,2019-02-03,0.30,1,0
26136927,"Cambridge beautiful 2BR, near Porter/Harvard Sq.",9365589,J G,,North Cambridge,42.38984,-71.1262,Entire home/apt,200,1,104,2020-03-13,4.76,2,0
26355325,1 bdrm apt btw Harvard & Central!,23842592,Mohannad,,Riverside,42.36818,-71.10867,Entire home/apt,150,91,6,2018-11-04,0.26,1,0
26471100,Beautiful 2bd in Harvard Square. Amazing Location!,57068276,Melissa,,West Cambridge,42.37209,-71.12398,Entire home/apt,300,91,14,2019-05-26,0.62,2,0
26473352,Room in Huron Village Upper Apartment,4642626,Amy,,West Cambridge,42.38029,-71.1388,Private room,58,7,2,2020-02-24,0.09,4,162
26687203,Large & peaceful private room next to Harvard Sq.,200638312,Florencia,,Neighborhood Nine,42.38039,-71.12554,Private room,56,91,2,2018-12-26,0.09,1,0
26688986,Charming  quiet  apt: renovated 2 BR 4 blocks to T,200654508,Arielle,,North Cambridge,42.39055,-71.12435,Entire home/apt,149,91,13,2019-04-24,0.58,1,56
26857005,2 bed 1 bath w/ Free Parking in East Cambridge,43450256,Steve,,East Cambridge,42.3678,-71.08609,Entire home/apt,220,21,7,2020-03-31,0.33,15,33
27065335,NEAR MIT AND HARVARD WITH MEMORY BED AND AC,132115657,Paula,,The Port,42.36604,-71.09248,Private room,99,1,128,2020-01-05,5.79,8,1
27083472,"Perfect Location, Top Floor Apt",6839881,Lisan,,The Port,42.36771,-71.10151,Private room,76,100,1,2018-09-02,0.05,9,358
27090291,NEAR MIT AND HARVARD WITH MEMORY BED AND AC,132115657,Paula,,The Port,42.36658,-71.09283,Private room,99,1,177,2020-05-08,7.87,8,361
27090520,NEAR MIT AND HARVARD WITH MEMORY BED AND AC,132115657,Paula,,The Port,42.36465,-71.09395,Private room,99,1,161,2020-05-19,7.20,8,365
27131268,Cute Apartment Near Harvard Square,147850000,Sara,,West Cambridge,42.38214,-71.13765,Private room,80,91,5,2018-08-12,0.23,1,0
27139545,NEAR MIT AND HARVARD WITH MEMORY BED,132115657,Paula,,The Port,42.36518,-71.09339,Private room,99,1,96,2020-04-28,4.33,8,361
27141126,WALKING DISTANCE to HARVARD&MIT with MEMORY BED 3,187572416,Tj,,Riverside,42.36544,-71.10822,Private room,99,1,145,2020-03-16,6.64,9,365
27303018,"Lovely room, Great location",6839881,Lisan,,North Cambridge,42.38991,-71.12744,Private room,64,50,1,2019-07-21,0.10,9,365
27407158,WALKING DISTANCE to HARVARD&MIT with MEMORY BED 1,187572416,Tj,,Cambridgeport,42.36383,-71.10761,Private room,99,1,130,2020-03-15,5.95,9,362
27488452,SPECTACULAR HARVARD Apt2BR/1FULLBath+2FreeParking!,205567786,Mary & Ignacio,,Strawberry Hill,42.37638,-71.15432,Entire home/apt,1000,7,12,2020-02-18,0.57,3,0
27576430,Three Bedroom Apt near Alewife Subway w/Parking,29511803,Ke,,North Cambridge,42.39394,-71.13206,Entire home/apt,125,2,66,2020-02-29,3.06,3,66
27658293,Cambridge convenient room walk to Harvard and MIT,19008767,Ellen,,Wellington-Harrington,42.37292,-71.09563,Private room,75,91,7,2019-08-30,0.33,4,269
27757091,ELA: Enjoy Harvard campus & Charles River &  MIT,209566405,Michelle,,West Cambridge,42.37282,-71.12354,Private room,89,30,33,2019-08-06,1.56,4,46
27757751,"EL二:Cozy Private Room in Harvard Square, nr MIT",209566405,Michelle,,West Cambridge,42.37418,-71.12342,Private room,89,30,46,2020-03-19,2.28,4,92
27757911,RA: Charles River & Harvard Sq Luxury Room  MIT,209566405,Michelle,,West Cambridge,42.37491,-71.12573,Private room,89,30,35,2019-08-17,1.69,4,38
27809135,"Modern, skylit room. 10 min walk to Harvard",9855595,Eli,,Riverside,42.36611,-71.11239,Private room,96,91,1,2018-10-21,0.05,2,0
27834082,Cambridge Apartment with Private Bath Close to MIT,35105966,Danli,,East Cambridge,42.36619,-71.08568,Private room,58,91,6,2019-01-23,0.34,1,0
27897602,One Bedroom Short Walk to Harvard (Rm 4),51079261,Riverside,,Riverside,42.36738,-71.10825,Private room,100,32,1,2018-08-22,0.05,47,35
27907172,"Cozy, skylit room in modern Cambridge home",9855595,Eli,,Riverside,42.36609,-71.11224,Private room,90,91,0,,,2,0
28051994,Cozy hideaway next to Harvard Yard,211907905,"Julie, Mario, And Pierre",,Mid-Cambridge,42.37106,-71.11259,Private room,70,3,67,2020-03-01,3.32,1,0
28106616,Best Place within Harvard Square  nr MIT,209566405,Michelle,,West Cambridge,42.37295,-71.12297,Private room,79,30,56,2020-05-01,2.66,4,93
28178013,Quiet and Close to Everything! 2 Bedroom apartment,36085037,LIsa,,North Cambridge,42.39268,-71.12473,Entire home/apt,140,91,1,2018-09-08,0.05,1,270
28186233,WALKING DISTANCE to HARVARD&MIT with MEMORY BED 2,187572416,Tj,,Riverside,42.36581,-71.10782,Private room,99,1,127,2020-03-20,6.08,9,362
28195363,"Loft room, great location in Cambridge",6839881,Lisan,,Neighborhood Nine,42.38818,-71.12697,Private room,77,50,0,,,9,365
28282525,Cambridge Loft near  Harvard Square - min 2 months,55152664,Sophie,,West Cambridge,42.38153,-71.13295,Entire home/apt,170,91,0,,,3,180
28371598,Beautiful Private Room @ Kendall Sq / MIT,133407298,Flor And Nic,,Area 2/MIT,42.36272,-71.0848,Private room,99,1,37,2020-03-29,1.79,4,62
28371774,Fantastic Private Room and Bathroom @ Kendall Sq,133407298,Flor And Nic,,Area 2/MIT,42.36262,-71.0848,Private room,99,1,42,2020-03-12,2.06,4,50
28430990,"The Book Nook: 2-Bedroom, Centrally Located Apt!",2635394,Austin,,Wellington-Harrington,42.37392,-71.09062,Entire home/apt,185,91,9,2018-12-05,0.45,1,0
28466690,Entire Luxury Studio Apt. steps from Metro,31286047,Lisa,,East Cambridge,42.37242,-71.07941,Entire home/apt,149,91,2,2018-10-21,0.10,1,0
28489121,Harvard Sq Riverside w/parking Walk HBS/HLS/MIT/BU,184906834,Janice,,Riverside,42.36793,-71.11474,Entire home/apt,119,3,66,2019-08-07,3.18,2,0
28667379,Room for YEARLY RENT in owner's apartment.,7421025,Doriana,,Mid-Cambridge,42.36938,-71.11045,Private room,43,223,0,,,3,358
28761770,Central Square Bedroom by metro T stop,216953227,Jacqueline,,Riverside,42.36627,-71.10585,Private room,172,91,3,2018-11-28,0.15,1,90
28801153,Room For Two Short Walk To Harvard (Rm 9),51079261,Riverside,,Mid-Cambridge,42.369,-71.10693,Private room,120,32,9,2019-08-11,0.44,47,2
28832386,Apartment near Harvard - minimum 2 months,55152664,Sophie,,West Cambridge,42.38259,-71.1326,Entire home/apt,170,91,0,,,3,268
28833374,Lovely Family Home - min 3 months,55152664,Sophie,,West Cambridge,42.38236,-71.13397,Entire home/apt,300,91,0,,,3,1
28835831,One Bedroom Close to MIT (1543),51079261,Riverside,,The Port,42.36263,-71.09821,Private room,110,32,15,2019-11-03,0.74,47,0
28939065,"quiet 3 br house w prkng sleeps 9,  easy walk to T",3527218,Peter,,East Cambridge,42.36853,-71.08532,Entire home/apt,199,3,55,2019-12-01,2.75,1,0
28957832,Beautiful 2 Bedroom Apartment in Kendall Square,18202088,Luxurious,,East Cambridge,42.36453,-71.08272,Entire home/apt,220,91,4,2019-10-09,0.23,8,0
28983064,Elegant Monthly (1) unit by Harvard and MIT,21895566,Marcela,,Cambridgeport,42.36484,-71.10327,Private room,75,91,13,2019-12-02,0.65,5,142
28988139,I1 Private Room by Kendall,218493228,John,,Wellington-Harrington,42.37239,-71.0982,Private room,65,30,30,2020-04-28,1.74,3,153
28988885,I2 Private Room by Kendall,218493228,John,,The Port,42.37052,-71.09696,Private room,65,30,37,2020-05-22,2.49,3,158
28989060,I3 Private Room by Kendall/MIT/Central Statio,218493228,John,,Wellington-Harrington,42.36978,-71.09538,Private room,65,30,18,2020-05-24,0.99,3,159
29031832,Luxury 2BR at MIT with river views,16720485,Silvia,,East Cambridge,42.36321,-71.08252,Entire home/apt,175,91,8,2018-11-30,0.43,1,0
29151496,HARVARD/MIT. Pristine 2BR for 5,219665574,Mark,,East Cambridge,42.37291,-71.08754,Entire home/apt,179,2,48,2020-03-15,2.48,1,177
29250510,Cozy Bedroom in Cambridge,68118289,Ashley,,Mid-Cambridge,42.37145,-71.10146,Private room,50,5,2,2019-04-18,0.11,1,0
29308635,"Beautiful room in Cambridge , Ma",887148,Dawn,,West Cambridge,42.37791,-71.12553,Private room,275,91,6,2019-10-26,0.31,1,364
29343335,Budget Room in Cambridge - Paris Concept,1474891,Oliver,,The Port,42.36824,-71.09742,Private room,29,2,55,2020-03-26,2.86,5,89
29382369,Private Bedroom at Harvard,19601544,Christopher + Sarah,,Neighborhood Nine,42.38183,-71.12167,Private room,95,91,9,2019-03-24,0.46,5,0
29383908,Sleep close to Harvard,19601544,Christopher + Sarah,,Neighborhood Nine,42.38246,-71.1223,Shared room,60,91,5,2019-06-28,0.26,5,0
29384478,"Spacious, Private Room near Harvard",19601544,Christopher + Sarah,,Neighborhood Nine,42.38365,-71.12223,Private room,120,91,9,2019-06-09,0.46,5,0
29489778,Private Room close to Harvard!,19601544,Christopher + Sarah,,Neighborhood Nine,42.38279,-71.1212,Private room,120,1,4,2020-03-08,0.23,5,0
29538693,"Spacious, Private Room Near Harvard!",19601544,Christopher + Sarah,,Neighborhood Nine,42.38387,-71.12068,Private room,120,91,14,2019-09-01,0.74,5,0
29588602,One Subway Stop to Harvard Two Stops to MIT (C),51079261,Riverside,,North Cambridge,42.39236,-71.1252,Private room,100,32,9,2019-10-26,0.48,47,36
29605555,Cozy room in the heart of Cambridge,29215188,Erin,,Mid-Cambridge,42.37037,-71.101,Private room,69,91,4,2019-01-04,0.21,1,0
29657934,DUPLEX MONTHLY GEM by HARVARD AND MIT 4,21895566,Marcela,,The Port,42.36627,-71.10301,Private room,61,91,5,2020-03-24,0.42,5,272
29789486,Budget Room in Cambridge - Istanbul Concept,1474891,Oliver,,Wellington-Harrington,42.37097,-71.09598,Private room,29,2,49,2020-03-09,2.63,5,118
